date,areaType,areaCode,areaName,newCasesByPublishDate,newDeathsByDeathDate
"2020-06-11",utla,E09000033,Westminster,1,0
"2020-06-10",utla,E09000033,Westminster,2,0
"2020-06-09",utla,E09000033,Westminster,2,0
"2020-06-08",utla,E09000033,Westminster,0,0
"2020-06-07",utla,E09000033,Westminster,3,0
"2020-06-06",utla,E09000033,Westminster,0,0
"2020-06-05",utla,E09000033,Westminster,3,0
"2020-06-04",utla,E09000033,Westminster,1,0
"2020-06-03",utla,E09000033,Westminster,1,0
"2020-06-02",utla,E09000033,Westminster,0,0
"2020-06-01",utla,E09000033,Westminster,1,0
"2020-05-31",utla,E09000033,Westminster,0,1
"2020-05-30",utla,E09000033,Westminster,2,1
"2020-05-29",utla,E09000033,Westminster,1,0
"2020-12-28",utla,E08000034,Kirklees,84,
"2020-12-27",utla,E08000034,Kirklees,87,1
"2020-12-26",utla,E08000034,Kirklees,76,1
"2020-12-25",utla,E08000034,Kirklees,83,3
"2020-12-24",utla,E08000034,Kirklees,161,2
"2020-05-28",utla,E09000033,Westminster,0,0
"2020-12-23",utla,E08000034,Kirklees,139,1
"2020-05-27",utla,E09000033,Westminster,0,1
"2020-05-26",utla,E09000033,Westminster,1,1
"2020-05-25",utla,E09000033,Westminster,3,0
"2020-05-24",utla,E09000033,Westminster,1,0
"2020-05-23",utla,E09000033,Westminster,1,0
"2020-05-22",utla,E09000033,Westminster,2,0
"2020-05-21",utla,E09000033,Westminster,1,0
"2020-05-20",utla,E09000033,Westminster,0,0
"2020-12-22",utla,E08000034,Kirklees,130,1
"2020-05-19",utla,E09000033,Westminster,0,0
"2020-12-21",utla,E08000034,Kirklees,134,1
"2020-05-18",utla,E09000033,Westminster,0,0
"2020-12-20",utla,E08000034,Kirklees,89,6
"2020-05-17",utla,E09000033,Westminster,5,0
"2020-05-16",utla,E09000033,Westminster,0,0
"2020-12-19",utla,E08000034,Kirklees,88,2
"2020-12-18",utla,E08000034,Kirklees,63,5
"2020-12-17",utla,E08000034,Kirklees,67,6
"2020-12-16",utla,E08000034,Kirklees,115,1
"2020-12-15",utla,E08000034,Kirklees,98,4
"2020-12-14",utla,E08000034,Kirklees,82,3
"2020-12-13",utla,E08000034,Kirklees,103,7
"2020-12-12",utla,E08000034,Kirklees,83,3
"2020-12-11",utla,E08000034,Kirklees,155,5
"2020-12-10",utla,E08000034,Kirklees,105,5
"2020-12-09",utla,E08000034,Kirklees,100,5
"2020-12-08",utla,E08000034,Kirklees,51,4
"2020-12-07",utla,E08000034,Kirklees,108,7
"2020-12-06",utla,E08000034,Kirklees,123,3
"2020-05-15",utla,E09000033,Westminster,1,0
"2020-12-05",utla,E08000034,Kirklees,115,2
"2020-05-14",utla,E09000033,Westminster,1,0
"2020-05-13",utla,E09000033,Westminster,2,1
"2020-05-12",utla,E09000033,Westminster,0,1
"2020-05-11",utla,E09000033,Westminster,2,1
"2020-05-10",utla,E09000033,Westminster,0,2
"2020-05-09",utla,E09000033,Westminster,1,0
"2020-05-08",utla,E09000033,Westminster,2,2
"2020-05-07",utla,E09000033,Westminster,3,1
"2020-05-06",utla,E09000033,Westminster,2,0
"2020-05-05",utla,E09000033,Westminster,13,0
"2020-05-04",utla,E09000033,Westminster,11,0
"2020-05-03",utla,E09000033,Westminster,4,1
"2020-05-02",utla,E09000033,Westminster,5,0
"2020-12-04",utla,E08000034,Kirklees,118,6
"2020-12-03",utla,E08000034,Kirklees,136,9
"2020-12-02",utla,E08000034,Kirklees,125,8
"2020-12-01",utla,E08000034,Kirklees,143,3
"2020-11-30",utla,E08000034,Kirklees,124,9
"2020-11-29",utla,E08000034,Kirklees,97,2
"2020-11-28",utla,E08000034,Kirklees,186,3
"2020-11-27",utla,E08000034,Kirklees,153,7
"2020-11-26",utla,E08000034,Kirklees,153,11
"2020-11-25",utla,E08000034,Kirklees,212,5
"2020-11-24",utla,E08000034,Kirklees,120,7
"2020-11-23",utla,E08000034,Kirklees,205,5
"2020-11-22",utla,E08000034,Kirklees,148,8
"2020-11-21",utla,E08000034,Kirklees,240,7
"2020-11-20",utla,E08000034,Kirklees,323,2
"2020-11-19",utla,E08000034,Kirklees,300,5
"2020-11-18",utla,E08000034,Kirklees,306,6
"2020-11-17",utla,E08000034,Kirklees,296,7
"2020-11-16",utla,E08000034,Kirklees,95,5
"2020-11-15",utla,E08000034,Kirklees,295,3
"2020-11-14",utla,E08000034,Kirklees,388,10
"2020-11-13",utla,E08000034,Kirklees,410,6
"2020-11-12",utla,E08000034,Kirklees,485,7
"2020-11-11",utla,E08000034,Kirklees,280,5
"2020-11-10",utla,E08000034,Kirklees,294,6
"2020-11-09",utla,E08000034,Kirklees,269,9
"2020-11-08",utla,E08000034,Kirklees,403,7
"2020-11-07",utla,E08000034,Kirklees,403,11
"2020-05-01",utla,E09000033,Westminster,4,0
"2020-04-30",utla,E09000033,Westminster,4,2
"2020-04-29",utla,E09000033,Westminster,3,1
"2020-04-28",utla,E09000033,Westminster,2,1
"2020-04-27",utla,E09000033,Westminster,5,2
"2020-11-06",utla,E08000034,Kirklees,363,6
"2020-11-05",utla,E08000034,Kirklees,390,2
"2020-04-26",utla,E09000033,Westminster,5,1
"2020-04-25",utla,E09000033,Westminster,1,0
"2020-11-04",utla,E08000034,Kirklees,372,3
"2020-11-03",utla,E08000034,Kirklees,322,7
"2020-11-02",utla,E08000034,Kirklees,327,5
"2020-11-01",utla,E08000034,Kirklees,350,5
"2020-10-31",utla,E08000034,Kirklees,364,6
"2020-10-30",utla,E08000034,Kirklees,342,5
"2020-10-29",utla,E08000034,Kirklees,263,4
"2020-10-28",utla,E08000034,Kirklees,327,6
"2020-10-27",utla,E08000034,Kirklees,289,5
"2020-10-26",utla,E08000034,Kirklees,286,3
"2020-10-25",utla,E08000034,Kirklees,223,2
"2020-10-24",utla,E08000034,Kirklees,266,4
"2020-04-24",utla,E09000033,Westminster,2,1
"2020-10-23",utla,E08000034,Kirklees,214,2
"2020-10-22",utla,E08000034,Kirklees,195,0
"2020-04-23",utla,E09000033,Westminster,3,1
"2020-10-21",utla,E08000034,Kirklees,327,5
"2020-10-20",utla,E08000034,Kirklees,283,4
"2020-04-22",utla,E09000033,Westminster,4,4
"2020-10-19",utla,E08000034,Kirklees,246,3
"2020-04-21",utla,E09000033,Westminster,8,2
"2020-10-18",utla,E08000034,Kirklees,232,3
"2020-04-20",utla,E09000033,Westminster,4,0
"2020-10-17",utla,E08000034,Kirklees,140,0
"2020-04-19",utla,E09000033,Westminster,7,6
"2020-10-16",utla,E08000034,Kirklees,139,3
"2020-04-18",utla,E09000033,Westminster,19,4
"2020-10-15",utla,E08000034,Kirklees,166,1
"2020-04-17",utla,E09000033,Westminster,15,3
"2020-10-14",utla,E08000034,Kirklees,173,2
"2020-04-16",utla,E09000033,Westminster,0,0
"2020-10-13",utla,E08000034,Kirklees,191,0
"2020-04-15",utla,E09000033,Westminster,0,4
"2020-10-12",utla,E08000034,Kirklees,164,0
"2020-04-14",utla,E09000033,Westminster,0,1
"2020-10-11",utla,E08000034,Kirklees,143,2
"2020-04-13",utla,E09000033,Westminster,0,6
"2020-04-12",utla,E09000033,Westminster,0,4
"2020-10-10",utla,E08000034,Kirklees,165,2
"2020-04-11",utla,E09000033,Westminster,0,4
"2020-04-10",utla,E09000033,Westminster,0,3
"2020-04-09",utla,E09000033,Westminster,0,4
"2020-04-08",utla,E09000033,Westminster,0,4
"2020-04-07",utla,E09000033,Westminster,0,7
"2020-04-06",utla,E09000033,Westminster,0,3
"2020-04-05",utla,E09000033,Westminster,0,3
"2020-10-09",utla,E08000034,Kirklees,82,5
"2020-04-04",utla,E09000033,Westminster,0,5
"2020-10-08",utla,E08000034,Kirklees,167,2
"2020-04-03",utla,E09000033,Westminster,0,6
"2020-10-07",utla,E08000034,Kirklees,120,4
"2020-04-02",utla,E09000033,Westminster,0,2
"2020-10-06",utla,E08000034,Kirklees,157,2
"2020-04-01",utla,E09000033,Westminster,0,4
"2020-10-05",utla,E08000034,Kirklees,173,2
"2020-10-04",utla,E08000034,Kirklees,264,1
"2020-03-31",utla,E09000033,Westminster,0,5
"2020-10-03",utla,E08000034,Kirklees,127,2
"2020-03-30",utla,E09000033,Westminster,0,4
"2020-10-02",utla,E08000034,Kirklees,42,0
"2020-10-01",utla,E08000034,Kirklees,68,3
"2020-03-29",utla,E09000033,Westminster,0,3
"2020-09-30",utla,E08000034,Kirklees,79,0
"2020-03-28",utla,E09000033,Westminster,0,8
"2020-09-29",utla,E08000034,Kirklees,91,1
"2020-03-27",utla,E09000033,Westminster,0,3
"2020-09-28",utla,E08000034,Kirklees,37,1
"2020-03-26",utla,E09000033,Westminster,0,3
"2020-09-27",utla,E08000034,Kirklees,60,0
"2020-09-26",utla,E08000034,Kirklees,52,0
"2020-03-25",utla,E09000033,Westminster,0,2
"2020-09-25",utla,E08000034,Kirklees,74,2
"2020-03-24",utla,E09000033,Westminster,0,2
"2020-09-24",utla,E08000034,Kirklees,84,0
"2020-03-23",utla,E09000033,Westminster,0,1
"2020-09-23",utla,E08000034,Kirklees,71,2
"2020-03-22",utla,E09000033,Westminster,0,2
"2020-09-22",utla,E08000034,Kirklees,57,0
"2020-09-21",utla,E08000034,Kirklees,52,0
"2020-09-20",utla,E08000034,Kirklees,46,2
"2020-09-19",utla,E08000034,Kirklees,68,0
"2020-09-18",utla,E08000034,Kirklees,79,2
"2020-09-17",utla,E08000034,Kirklees,41,0
"2020-09-16",utla,E08000034,Kirklees,72,0
"2020-09-15",utla,E08000034,Kirklees,38,0
"2020-09-14",utla,E08000034,Kirklees,43,1
"2020-09-13",utla,E08000034,Kirklees,60,0
"2020-09-12",utla,E08000034,Kirklees,51,1
"2020-09-11",utla,E08000034,Kirklees,48,1
"2020-09-10",utla,E08000034,Kirklees,28,1
"2020-09-09",utla,E08000034,Kirklees,16,0
"2020-09-08",utla,E08000034,Kirklees,35,0
"2020-09-07",utla,E08000034,Kirklees,23,1
"2020-09-06",utla,E08000034,Kirklees,37,0
"2020-09-05",utla,E08000034,Kirklees,15,0
"2020-09-04",utla,E08000034,Kirklees,19,0
"2020-09-03",utla,E08000034,Kirklees,28,0
"2020-09-02",utla,E08000034,Kirklees,13,2
"2020-09-01",utla,E08000034,Kirklees,20,2
"2020-08-31",utla,E08000034,Kirklees,16,0
"2020-08-30",utla,E08000034,Kirklees,25,0
"2020-08-29",utla,E08000034,Kirklees,13,2
"2020-08-28",utla,E08000034,Kirklees,19,0
"2020-08-27",utla,E08000034,Kirklees,28,1
"2020-08-26",utla,E08000034,Kirklees,20,0
"2020-08-25",utla,E08000034,Kirklees,15,1
"2020-08-24",utla,E08000034,Kirklees,13,1
"2020-08-23",utla,E08000034,Kirklees,11,2
"2020-08-22",utla,E08000034,Kirklees,16,0
"2020-08-21",utla,E08000034,Kirklees,21,3
"2020-08-20",utla,E08000034,Kirklees,18,1
"2020-08-19",utla,E08000034,Kirklees,15,0
"2020-08-18",utla,E08000034,Kirklees,29,1
"2020-08-17",utla,E08000034,Kirklees,16,1
"2020-08-16",utla,E08000034,Kirklees,16,0
"2020-08-15",utla,E08000034,Kirklees,28,1
"2020-08-14",utla,E08000034,Kirklees,47,0
"2020-08-13",utla,E08000034,Kirklees,0,1
"2020-03-21",utla,E09000033,Westminster,0,1
"2020-08-12",utla,E08000034,Kirklees,35,0
"2020-08-11",utla,E08000034,Kirklees,19,0
"2020-08-10",utla,E08000034,Kirklees,21,0
"2020-08-09",utla,E08000034,Kirklees,18,1
"2020-03-20",utla,E09000033,Westminster,0,0
"2020-08-08",utla,E08000034,Kirklees,11,0
"2020-03-19",utla,E09000033,Westminster,0,2
"2020-03-18",utla,E09000033,Westminster,0,1
"2020-08-07",utla,E08000034,Kirklees,27,0
"2020-03-17",utla,E09000033,Westminster,0,3
"2020-08-06",utla,E08000034,Kirklees,8,2
"2020-03-16",utla,E09000033,Westminster,0,0
"2020-08-05",utla,E08000034,Kirklees,29,0
"2020-03-15",utla,E09000033,Westminster,0,1
"2020-03-14",utla,E09000033,Westminster,0,
"2020-08-04",utla,E08000034,Kirklees,16,0
"2020-03-13",utla,E09000033,Westminster,0,
"2020-08-03",utla,E08000034,Kirklees,11,2
"2020-08-02",utla,E08000034,Kirklees,21,0
"2020-03-12",utla,E09000033,Westminster,0,
"2020-03-11",utla,E09000033,Westminster,0,
"2020-03-10",utla,E09000033,Westminster,0,
"2020-03-09",utla,E09000033,Westminster,0,
"2020-03-08",utla,E09000033,Westminster,0,
"2020-03-07",utla,E09000033,Westminster,0,
"2020-03-06",utla,E09000033,Westminster,0,
"2020-03-05",utla,E09000033,Westminster,0,
"2020-03-04",utla,E09000033,Westminster,0,
"2020-03-03",utla,E09000033,Westminster,0,
"2020-03-02",utla,E09000033,Westminster,0,
"2020-08-01",utla,E08000034,Kirklees,16,1
"2020-03-01",utla,E09000033,Westminster,0,
"2020-02-29",utla,E09000033,Westminster,0,
"2020-02-28",utla,E09000033,Westminster,0,
"2020-07-31",utla,E08000034,Kirklees,13,0
"2020-02-27",utla,E09000033,Westminster,0,
"2020-02-26",utla,E09000033,Westminster,0,
"2020-07-30",utla,E08000034,Kirklees,10,0
"2020-02-25",utla,E09000033,Westminster,0,
"2020-07-29",utla,E08000034,Kirklees,18,1
"2020-02-24",utla,E09000033,Westminster,0,
"2020-07-28",utla,E08000034,Kirklees,19,1
"2020-02-23",utla,E09000033,Westminster,0,
"2020-07-27",utla,E08000034,Kirklees,9,1
"2020-02-22",utla,E09000033,Westminster,0,
"2020-02-21",utla,E09000033,Westminster,0,
"2020-07-26",utla,E08000034,Kirklees,8,0
"2020-12-28",utla,E06000043,Brighton and Hove,133,
"2020-07-25",utla,E08000034,Kirklees,16,0
"2020-07-24",utla,E08000034,Kirklees,17,0
"2020-07-23",utla,E08000034,Kirklees,9,0
"2020-12-27",utla,E06000043,Brighton and Hove,140,0
"2020-02-20",utla,E09000033,Westminster,0,
"2020-07-22",utla,E08000034,Kirklees,15,1
"2020-02-19",utla,E09000033,Westminster,0,
"2020-07-21",utla,E08000034,Kirklees,8,0
"2020-07-20",utla,E08000034,Kirklees,31,0
"2020-12-26",utla,E06000043,Brighton and Hove,213,0
"2020-07-19",utla,E08000034,Kirklees,16,0
"2020-12-25",utla,E06000043,Brighton and Hove,137,1
"2020-07-18",utla,E08000034,Kirklees,17,1
"2020-12-24",utla,E06000043,Brighton and Hove,100,0
"2020-07-17",utla,E08000034,Kirklees,24,0
"2020-07-16",utla,E08000034,Kirklees,29,0
"2020-07-15",utla,E08000034,Kirklees,17,1
"2020-12-23",utla,E06000043,Brighton and Hove,133,0
"2020-02-18",utla,E09000033,Westminster,0,
"2020-12-22",utla,E06000043,Brighton and Hove,97,1
"2020-12-21",utla,E06000043,Brighton and Hove,82,3
"2020-07-14",utla,E08000034,Kirklees,10,1
"2020-02-17",utla,E09000033,Westminster,0,
"2020-07-13",utla,E08000034,Kirklees,13,0
"2020-07-12",utla,E08000034,Kirklees,14,2
"2020-07-11",utla,E08000034,Kirklees,30,1
"2020-07-10",utla,E08000034,Kirklees,14,0
"2020-07-09",utla,E08000034,Kirklees,18,0
"2020-12-20",utla,E06000043,Brighton and Hove,128,1
"2020-07-08",utla,E08000034,Kirklees,20,1
"2020-02-16",utla,E09000033,Westminster,0,
"2020-02-15",utla,E09000033,Westminster,0,
"2020-02-14",utla,E09000033,Westminster,0,
"2020-02-13",utla,E09000033,Westminster,0,
"2020-02-12",utla,E09000033,Westminster,0,
"2020-02-11",utla,E09000033,Westminster,0,
"2020-02-10",utla,E09000033,Westminster,0,
"2020-02-09",utla,E09000033,Westminster,0,
"2020-02-08",utla,E09000033,Westminster,0,
"2020-02-07",utla,E09000033,Westminster,0,
"2020-02-06",utla,E09000033,Westminster,0,
"2020-02-05",utla,E09000033,Westminster,0,
"2020-12-19",utla,E06000043,Brighton and Hove,118,0
"2020-02-04",utla,E09000033,Westminster,0,
"2020-02-03",utla,E09000033,Westminster,0,
"2020-02-02",utla,E09000033,Westminster,0,
"2020-02-01",utla,E09000033,Westminster,0,
"2020-07-07",utla,E08000034,Kirklees,22,3
"2020-01-31",utla,E09000033,Westminster,0,
"2020-01-30",utla,E09000033,Westminster,0,
"2020-01-29",utla,E09000033,Westminster,0,
"2020-07-06",utla,E08000034,Kirklees,15,1
"2020-01-28",utla,E09000033,Westminster,0,
"2020-01-27",utla,E09000033,Westminster,0,
"2020-01-26",utla,E09000033,Westminster,0,
"2020-12-18",utla,E06000043,Brighton and Hove,92,0
"2020-01-25",utla,E09000033,Westminster,0,
"2020-12-17",utla,E06000043,Brighton and Hove,93,2
"2020-01-24",utla,E09000033,Westminster,0,
"2020-07-05",utla,E08000034,Kirklees,18,0
"2020-07-04",utla,E08000034,Kirklees,18,0
"2020-07-03",utla,E08000034,Kirklees,25,0
"2020-07-02",utla,E08000034,Kirklees,26,0
"2020-07-01",utla,E08000034,Kirklees,1108,0
"2020-06-30",utla,E08000034,Kirklees,0,0
"2020-06-29",utla,E08000034,Kirklees,1,2
"2020-06-28",utla,E08000034,Kirklees,1,1
"2020-06-27",utla,E08000034,Kirklees,0,0
"2020-06-26",utla,E08000034,Kirklees,3,0
"2020-06-25",utla,E08000034,Kirklees,0,0
"2020-06-24",utla,E08000034,Kirklees,0,1
"2020-06-23",utla,E08000034,Kirklees,0,1
"2020-06-22",utla,E08000034,Kirklees,1,0
"2020-06-21",utla,E08000034,Kirklees,1,0
"2020-06-20",utla,E08000034,Kirklees,1,0
"2020-06-19",utla,E08000034,Kirklees,3,1
"2020-06-18",utla,E08000034,Kirklees,2,0
"2020-06-17",utla,E08000034,Kirklees,1,1
"2020-06-16",utla,E08000034,Kirklees,1,0
"2020-06-15",utla,E08000034,Kirklees,3,1
"2020-06-14",utla,E08000034,Kirklees,3,1
"2020-06-13",utla,E08000034,Kirklees,2,1
"2020-01-23",utla,E09000033,Westminster,0,
"2020-06-12",utla,E08000034,Kirklees,2,3
"2020-12-16",utla,E06000043,Brighton and Hove,81,2
"2020-06-11",utla,E08000034,Kirklees,0,1
"2020-12-15",utla,E06000043,Brighton and Hove,46,0
"2020-06-10",utla,E08000034,Kirklees,4,0
"2020-06-09",utla,E08000034,Kirklees,1,3
"2020-12-14",utla,E06000043,Brighton and Hove,29,1
"2020-06-08",utla,E08000034,Kirklees,4,1
"2020-12-13",utla,E06000043,Brighton and Hove,61,3
"2020-06-07",utla,E08000034,Kirklees,3,1
"2020-12-12",utla,E06000043,Brighton and Hove,36,0
"2020-06-06",utla,E08000034,Kirklees,2,3
"2020-12-11",utla,E06000043,Brighton and Hove,60,3
"2020-06-05",utla,E08000034,Kirklees,1,1
"2020-06-04",utla,E08000034,Kirklees,1,4
"2020-12-10",utla,E06000043,Brighton and Hove,53,0
"2020-01-22",utla,E09000033,Westminster,0,
"2020-06-03",utla,E08000034,Kirklees,2,1
"2020-12-09",utla,E06000043,Brighton and Hove,28,3
"2020-01-21",utla,E09000033,Westminster,0,
"2020-06-02",utla,E08000034,Kirklees,2,1
"2020-01-20",utla,E09000033,Westminster,0,
"2020-12-08",utla,E06000043,Brighton and Hove,22,0
"2020-06-01",utla,E08000034,Kirklees,3,2
"2020-01-19",utla,E09000033,Westminster,0,
"2020-05-31",utla,E08000034,Kirklees,3,4
"2020-01-18",utla,E09000033,Westminster,0,
"2020-12-07",utla,E06000043,Brighton and Hove,13,0
"2020-01-17",utla,E09000033,Westminster,0,
"2020-05-30",utla,E08000034,Kirklees,3,1
"2020-12-06",utla,E06000043,Brighton and Hove,20,0
"2020-01-16",utla,E09000033,Westminster,0,
"2020-05-29",utla,E08000034,Kirklees,1,1
"2020-01-15",utla,E09000033,Westminster,0,
"2020-12-05",utla,E06000043,Brighton and Hove,23,0
"2020-05-28",utla,E08000034,Kirklees,2,3
"2020-01-14",utla,E09000033,Westminster,0,
"2020-12-04",utla,E06000043,Brighton and Hove,39,1
"2020-05-27",utla,E08000034,Kirklees,6,2
"2020-01-13",utla,E09000033,Westminster,0,
"2020-12-03",utla,E06000043,Brighton and Hove,27,0
"2020-05-26",utla,E08000034,Kirklees,5,2
"2020-01-12",utla,E09000033,Westminster,0,
"2020-01-11",utla,E09000033,Westminster,0,
"2020-12-02",utla,E06000043,Brighton and Hove,32,2
"2020-12-01",utla,E06000043,Brighton and Hove,25,2
"2020-11-30",utla,E06000043,Brighton and Hove,14,0
"2020-11-29",utla,E06000043,Brighton and Hove,24,1
"2020-01-10",utla,E09000033,Westminster,0,
"2020-11-28",utla,E06000043,Brighton and Hove,24,0
"2020-01-09",utla,E09000033,Westminster,0,
"2020-01-08",utla,E09000033,Westminster,0,
"2020-11-27",utla,E06000043,Brighton and Hove,11,0
"2020-01-07",utla,E09000033,Westminster,0,
"2020-01-06",utla,E09000033,Westminster,0,
"2020-01-05",utla,E09000033,Westminster,0,
"2020-01-04",utla,E09000033,Westminster,0,
"2020-11-26",utla,E06000043,Brighton and Hove,40,0
"2020-11-25",utla,E06000043,Brighton and Hove,29,0
"2020-01-03",utla,E09000033,Westminster,0,
"2020-05-25",utla,E08000034,Kirklees,0,2
"2020-05-24",utla,E08000034,Kirklees,10,2
"2020-05-23",utla,E08000034,Kirklees,15,0
"2020-05-22",utla,E08000034,Kirklees,7,0
"2020-05-21",utla,E08000034,Kirklees,2,1
"2020-05-20",utla,E08000034,Kirklees,3,1
"2020-11-24",utla,E06000043,Brighton and Hove,15,2
"2020-05-19",utla,E08000034,Kirklees,5,2
"2020-11-23",utla,E06000043,Brighton and Hove,27,2
"2020-11-22",utla,E06000043,Brighton and Hove,41,0
"2020-11-21",utla,E06000043,Brighton and Hove,38,0
"2020-05-18",utla,E08000034,Kirklees,7,2
"2020-11-20",utla,E06000043,Brighton and Hove,17,0
"2020-05-17",utla,E08000034,Kirklees,5,3
"2020-11-19",utla,E06000043,Brighton and Hove,42,0
"2020-05-16",utla,E08000034,Kirklees,3,2
"2020-05-15",utla,E08000034,Kirklees,2,3
"2020-11-18",utla,E06000043,Brighton and Hove,46,0
"2020-11-17",utla,E06000043,Brighton and Hove,36,1
"2020-11-16",utla,E06000043,Brighton and Hove,230,1
"2020-11-15",utla,E06000043,Brighton and Hove,66,2
"2020-11-14",utla,E06000043,Brighton and Hove,50,0
"2020-11-13",utla,E06000043,Brighton and Hove,107,3
"2020-11-12",utla,E06000043,Brighton and Hove,98,0
"2020-11-11",utla,E06000043,Brighton and Hove,57,2
"2020-11-10",utla,E06000043,Brighton and Hove,50,0
"2020-05-14",utla,E08000034,Kirklees,7,1
"2020-11-09",utla,E06000043,Brighton and Hove,72,0
"2020-11-08",utla,E06000043,Brighton and Hove,68,1
"2020-11-07",utla,E06000043,Brighton and Hove,74,0
"2020-11-06",utla,E06000043,Brighton and Hove,93,0
"2020-11-05",utla,E06000043,Brighton and Hove,35,0
"2020-11-04",utla,E06000043,Brighton and Hove,39,0
"2020-11-03",utla,E06000043,Brighton and Hove,33,0
"2020-11-02",utla,E06000043,Brighton and Hove,45,3
"2020-05-13",utla,E08000034,Kirklees,5,0
"2020-05-12",utla,E08000034,Kirklees,3,5
"2020-05-11",utla,E08000034,Kirklees,8,1
"2020-05-10",utla,E08000034,Kirklees,2,4
"2020-05-09",utla,E08000034,Kirklees,6,0
"2020-05-08",utla,E08000034,Kirklees,9,3
"2020-05-07",utla,E08000034,Kirklees,6,10
"2020-05-06",utla,E08000034,Kirklees,8,4
"2020-05-05",utla,E08000034,Kirklees,26,3
"2020-11-01",utla,E06000043,Brighton and Hove,50,0
"2020-10-31",utla,E06000043,Brighton and Hove,32,3
"2020-10-30",utla,E06000043,Brighton and Hove,108,0
"2020-10-29",utla,E06000043,Brighton and Hove,54,0
"2020-10-28",utla,E06000043,Brighton and Hove,87,0
"2020-10-27",utla,E06000043,Brighton and Hove,66,0
"2020-10-26",utla,E06000043,Brighton and Hove,60,3
"2020-10-25",utla,E06000043,Brighton and Hove,67,0
"2020-10-24",utla,E06000043,Brighton and Hove,84,1
"2020-10-23",utla,E06000043,Brighton and Hove,68,0
"2020-10-22",utla,E06000043,Brighton and Hove,44,1
"2020-10-21",utla,E06000043,Brighton and Hove,81,1
"2020-10-20",utla,E06000043,Brighton and Hove,41,1
"2020-10-19",utla,E06000043,Brighton and Hove,50,1
"2020-10-18",utla,E06000043,Brighton and Hove,31,0
"2020-10-17",utla,E06000043,Brighton and Hove,21,0
"2020-10-16",utla,E06000043,Brighton and Hove,48,0
"2020-10-15",utla,E06000043,Brighton and Hove,28,1
"2020-10-14",utla,E06000043,Brighton and Hove,68,0
"2020-10-13",utla,E06000043,Brighton and Hove,35,0
"2020-10-12",utla,E06000043,Brighton and Hove,15,0
"2020-10-11",utla,E06000043,Brighton and Hove,17,0
"2020-10-10",utla,E06000043,Brighton and Hove,31,0
"2020-05-04",utla,E08000034,Kirklees,17,3
"2020-05-03",utla,E08000034,Kirklees,6,4
"2020-10-09",utla,E06000043,Brighton and Hove,30,0
"2020-05-02",utla,E08000034,Kirklees,10,0
"2020-05-01",utla,E08000034,Kirklees,11,2
"2020-10-08",utla,E06000043,Brighton and Hove,45,0
"2020-10-07",utla,E06000043,Brighton and Hove,60,0
"2020-04-30",utla,E08000034,Kirklees,18,2
"2020-10-06",utla,E06000043,Brighton and Hove,14,0
